Name,Reference,Distorted,Metric,Metric_val,Mask,Time
Name,Reference,Distorted,Metric,Metric_val,Mask,Time
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_1000,ssim,0.732,False,192
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_2000,ssim,0.757,False,194
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim,0.772,False,202
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_1000,ssim,0.751,False,203
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_2000,ssim,0.769,False,200
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_4000,ssim,0.776,False,199
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim,0.769,False,190
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim,0.751,False,207
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim,0.778,False,202
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_1000,ssim,0.723,False,204
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_2000,ssim,0.752,False,198
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_4000,ssim,0.767,False,199
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_1000,ssim,0.658,False,201
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim,0.707,False,212
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_4000,ssim,0.737,False,197
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sz265_mv_subjective_crowd_run_short_1000,ssim,0.734,False,214
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sz265_mv_subjective_crowd_run_short_2000,ssim,0.756,False,199
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sz265_mv_subjective_crowd_run_short_4000,ssim,0.771,False,211
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_t265_mv_subjective_crowd_run_short_1000,ssim,0.744,True,194
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_t265_mv_subjective_crowd_run_short_2000,ssim,0.766,True,182
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_1000,ssim,0.732,False,190
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_2000,ssim,0.757,False,194
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_1000,ssim,0.751,False,196
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim,0.772,False,210
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_2000,ssim,0.769,False,196
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_4000,ssim,0.776,False,195
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim,0.751,False,188
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim,0.769,False,208
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim,0.778,False,195
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_1000,ssim,0.723,False,209
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_2000,ssim,0.752,False,200
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_4000,ssim,0.767,False,212
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_1000,ssim,0.658,False,195
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim,0.707,False,206
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_4000,ssim,0.737,False,194
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sz265_mv_subjective_crowd_run_short_1000,ssim,0.734,False,211
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_bytedance_mv_subjective_crowd_run_short_4000,ssim,,True,244
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_1000,ssim,,True,249
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_2000,ssim,,True,247
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_20190725_mv_subjective_crowd_run_short_4000,ssim,,True,246
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_1000,ssim,,True,244
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_2000,ssim,,True,245
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_huawei_mv_subjective_crowd_run_short_4000,ssim,,True,247
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_1000,ssim,,True,247
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_4000,ssim,,True,243
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_mainconcept_mv_subjective_crowd_run_short_2000,ssim,,True,266
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_1000,ssim,,True,251
crowd_run,crowd_run_short_1920x1080_50.yuv,enc_res_sif_mv_subjective_crowd_run_short_2000,ssim,,True,273
